kigo,pronunciation,season
小倉祭,こくらまつり,秋
苔しのぶ,こけしのぶ,秋
苔桃の実,こけもものみ,秋
小げら,こげら,秋
御香宮祭,ごこうのみやまつり,秋
九日節供,ここのかせっく,秋
九日平座,ここのかひらざ,秋
古古米,ここまい,秋
心の霧,こころのきり,秋
心の月,こころのつき,秋
小瀑,こざらし,秋
小瀑江鮒,こざらしえぶな,秋
こしあき蜻蛉,こしあきとんぼ,秋
胡枝花,こしか,秋
小鴫,こしぎ,秋
五色の糸,ごしきのいと,秋
小式部,こしきぶ,秋
腰細やんま,こしぼそやんま,秋
古酒,こしゅ・ふるざけ,秋
五十雀,ごじゅうから,秋
御所柿,ごしょがき,秋
梢の秋,こずえのあき,秋
梢の錦,こずえのにしき,秋
御遷宮,ごせんぐう,秋
紅染草,こそめぐさ,秋
濃染月,こぞめづき,秋
木染月,こそめづき・こぞめづき,秋
胡孫眼,こそんがん,秋
小鷹,こたか,秋
小鷹狩,こたかがり,秋
小鷹野,こたかの,秋
炬燵欲し,こたつほし,秋
小重陽,こちょうよう,秋
鶻,こつ,秋
国光,こっこう,秋
木っ葉,こっぱ,秋
今年絹,ことしぎぬ,秋
今年米,ことしごめ・ことしまい,秋
今年酒,ことしざけ,秋
今年渋,ことししぶ,秋
今年煙草,ことしたばこ,秋
今年綿,ことしわた,秋
今年藁,ことしわら,秋
金刀比羅祭,ことひらまつり,秋
小鳥,ことり,秋
小鳥網,ことりあみ,秋
小鳥狩,ことりがり,秋
小鳥来る,ことりくる,秋
部領使,ことりづかい,秋
小鳥渡る,ことりわたる,秋
子葱,こなぎ,秋
小水葱の花,こなぎの花,秋
小梨,こなし,秋
粉茶立,こなちゃたて,秋
小楢,こなら,秋
御難の餅,ごなんのもち,秋
後日の菊,ごにちのきく,秋
小庭,こにわ,秋
木練,こねり,秋
木練柿,こねりがき,秋
鰶,このしろ,秋
木の葉かつ散る,このはかつちる,秋
木の葉衣,このはごろも,秋
木の葉山女,このはやまめ,秋
木葉山女,このはやまめ,秋
木の実,このみ,秋
木の実雨,このみあめ,秋
木の実落つ,このみおつ,秋
木の実独楽,このみごま,秋
木の実時雨,このみしぐれ,秋
木の実団子,このみだんご,秋
木の実時,このみどき,秋
木の実の雨,このみのあめ,秋
木の実の時雨,このみのしぐれ,秋
木の実拾う,このみひろう,秋
木の実降る,このみふる,秋
兄鷂,このり,秋
小萩,こはぎ,秋
小鰭,こはだ,秋
小鰭鮨,こはだずし,秋
木幡祭,こはたまつり,秋
小浜菊,こはまぎく,秋
小隼,こはやぶさ,秋
小鮒草,こぶなぐさ,秋
藎草,こぶなぐさ,秋
小紅鶸,こべにひわ,秋
牛蒡引く,ごぼうひく,秋
牛蒡掘る,ごぼうほる,秋
こぼれ萩,こぼれはぎ,秋
胡麻,ごま,秋
古米,こまい,秋
胡麻打つ,ごまうつ,秋
胡麻殻,ごまがら,秋
胡麻刈る,ごまかる,秋
胡麻叩く,ごまたたく,秋
小町踊,こまちおどり,秋
胡麻干す,ごまほす,秋
駒迎,こまむかえ,秋
駒迎え,こまむかえ,秋
小椋鳥,こむくどり,秋
米俵編む,こめだわらあむ,秋
米搗ばつた,こめつきばった,秋
米搗虫,こめつきむし,秋
海猫残る,ごめのこる,秋
小望月,こもちづき,秋
御物を払ひ拭ふ,ごもつをはらいのごう,秋
菰の花,こものはな,秋
今宵の月,こよいのつき,秋
御霊祭の御出,ごりょうのおいで,秋
葫蘆,ころ,秋
五老井忌,ごろうせいき,秋
ころ柿,ころがき,秋
衣打つ,ころもうつ,秋
紺菊,こんぎく,秋
混群のから,こんぐんのから,秋
言水忌,ごんすいき,秋
蒟蒻の花,こんにゃくのはな,秋
金毘羅祭,こんぴらまつり,秋
西鶴忌,さいかくき,秋
皀角子,さいかち,秋
皀莢,さいかち,秋
皀角子の実,さいかちのみ,秋
さいかちの実,さいかちのみ,秋
斎宮群行,さいぐうのぐんこう,秋
西郷忌,さいごうき,秋
在芝居,ざいしばい,秋
西条柿,さいじょうがき,秋
西大寺会式,さいだいじえしき,秋
豺の祭,さいのまつり,秋
在祭,ざいまつり,秋
西院祭,さいまつり・さいいんまつり,秋
酒涙雨,さいるいう,秋
蔵王権現角力,ざおうごんげんすもう,秋
狭男鹿,さおしか,秋
小牡鹿,さおしか,秋
小男鹿,さおしか,秋
堺天神祭,さかいてんじんまつり,秋
逆髪忌,さかがみき,秋
逆髪祭,さかがみまつり,秋
盃の光,さかずきのひかり,秋
酒面雁,さかつらがん,秋
酒顔雁,さかつらがん,秋
坂鳥,さかどり,秋
裂膾,さきなます,秋
狭霧,さぎり,秋
索餅,さくべい,秋
桜茸,さくらだけ,秋
桜紅葉,さくらもみじ,秋
柘榴,ざくろ,秋
石榴,ざくろ,秋
安石榴,ざくろ,秋
鮏,さけ,秋
鮭,さけ,秋
鮭網,さけあみ,秋
鮭打,さけうち,秋
鮭颪,さけおろし,秋
鮭小屋,さけごや,秋
鮭の秋,さけのあき,秋
鮭の子,さけのこ,秋
鮭場,さけば,秋
鮭番屋,さけばんや,秋
鮭簗,さけやな,秋
鮭漁,さけりょう,秋
迫の太郎,さこのたろう,秋
笹売,ささうり,秋
ささがに姫,ささがにひめ,秋
笹きり,ささきり,秋
ささ栗,ささぐり,秋
栭栗,ささぐり,秋
豇豆引く,ささげひく,秋
豇豆飯,ささげめし,秋
細水葱の花,ささなぎのはな,秋
狭小神輿,ささみこし,秋
ささら荻,ささらおぎ,秋
笹龍胆,ささりんどう,秋
さざれ萩,さざれはぎ,秋
刺鯖,さしさば,秋
差鯖,さしさば,秋
刺羽,さしば,秋
薩摩薯,さつまいも,秋
甘藷,さつまいも・かんしょ・いも,秋
里芋,さといも,秋
里芋田楽,さといもでんがく,秋
甘蔗,さとうきび,秋
砂糖大根,さとうだいこん,秋
砂糖萵苣,さとうぢしゃ,秋
里祭,さとまつり,秋
南五味子,さねかずら,秋
真葛,さねかずら,秋
実盛虫,さねもりむし,秋
鯖雲,さばぐも,秋
鯖鴫,さばしぎ,秋
錆鮎,さびあゆ,秋
洎夫藍,さふらん,秋
番紅花,さふらん,秋
サフランの花,さふらんのはな,秋
洎夫蘭の花,さふらんのはな,秋
朱欒,ざぼん,秋
莢隠元,さやいんげん,秋
莎鶏,さやけい,秋
小夜砧,さよぎぬた,秋
小夜橋,さよはし,秋
更紗やんま,さらさやんま,秋
さる柿,さるがき,秋
猿柿,さるがき,秋
猿酒,さるざけ,秋
猿の腰掛,さるのこしかけ,秋
笛瓢,さるひょう,秋
猿笛,さるぶえ,秋
沢桔梗,さわぎきょう,秋
沢胡桃,さわくるみ,秋
沢ひよどり,さわひよどり,秋
爽か,さわやか,秋
爽やか,さわやか,秋
残雁,ざんがん,秋
残菊,ざんぎく,秋
残菊の宴,ざんぎくのえん,秋
三九日,さんくにち,秋
残月,ざんげつ,秋
珊瑚,さんご,秋
珊瑚樹,さんごじゅ,秋
珊瑚草,さんごそう,秋
三五の月,さんごのつき,秋
三五夜,さんごや,秋
さんさ踊,さんさおどり,秋
三七草,さんしちそう,秋
三七の花,さんしちのはな,秋
三秋,さんしゅう,秋
山茱萸の実,さんしゅゆのみ,秋
残暑,ざんしょ,秋
山椒の実,さんしょうのみ,秋
三色鶏頭,さんしょくけいとう,秋
山人忌,さんじんき,秋
秋刀魚,さんま,秋
秋刀魚網,さんまあみ,秋
三昧花,さんまいばな,秋
山蘭,さんらん,秋
山廬忌,さんろき,秋
椎柴,しいしば,秋
椎茸,しいたけ,秋
椎茸干す,しいたけほす,秋
椎の小枝,しいのこえだ・しいのこやで,秋
椎の実,しいのみ,秋
椎拾う,しいひろう,秋
鱪,しいら,秋
塩烏賊,しおいか,秋
塩辛とんぼ,しおからとんぼ,秋
塩辛蜻蛉,しおからとんぼ,秋
塩蜻蛉,しおとんぼ,秋
潮酸漿,しおほおずき,秋
塩屋蜻蛉,しおやとんぼ,秋
紫苑,しおん,秋
紫菀,しおん,秋
鹿,しか,秋
仕掛花火,しかけはなび,秋
死活杖祭,しかつじょうさい,秋
鹿釣り,しかつり,秋
鹿鳴く,しかなく,秋
鹿鳴草,しかなぐさ,秋
鹿の声,しかのこえ,秋
鹿のしがらみ,しかのしがらみ,秋
鹿の角切,しかのつのきり,秋
鹿の妻,しかのつま,秋
鹿の妻,しかのつま,秋
鹿の音寒し,しかのねさむし,秋
鹿の走り衣,しかのはしりごろも,秋
滋賀の花園,しがのはなぞの,秋
志賀八幡祭,しがはちまんまつり,秋
鹿笛,しかぶえ,秋
地歌舞伎,じかぶき,秋
しがみ芋,しがみいも,秋
鴫,しぎ,秋
鷸,しぎ,秋
子規忌,しきき,秋
色紙短冊売る,しきしたんざくうる,秋
鴫突,しぎつき,秋
鴫突網,しぎつきあみ,秋
頻浪草,しきなみぐさ,秋
鴫野,しぎの,秋
鴫の看経,しぎのかんきん,秋
鴫の羽搔,しぎのはがき,秋
鴫の羽盛,しぎのはもり,秋
地狂言,じきょうげん,秋
時雨の染むる山,しぐれのそむるやま,秋
しけ寒,しけさむ,秋
しこ鰯,しこいわし,秋
しころ打つ,しころうつ,秋
朝霧草の花,しさぎりそうのはな,秋
猪穽,ししあな,秋
猪おどし,ししおどし,秋
鹿垣,ししがき,秋
猪垣,ししがき・いがき,秋
鹿谷祭,ししがたにまつり,秋
鹿小屋,ししごや,秋
猪茸,ししたけ,秋
猪肉,ししにく,秋
地芝居,じしばい,秋
猪番,ししばん,秋
自恣日,じしび,秋
鹿笛,ししぶえ・しかぶえ,秋
獅子舞六斎,ししまいろくさい,秋
猪道,ししみち,秋
死者の日,ししゃのひ,秋
四十雀,しじゅうから,秋
四十雀雁,しじゅうからがん,秋
猪罠,ししわな,秋
地蔵会,じぞうえ,秋
地蔵幡,じぞうばた,秋
地蔵盆,じぞうぼん,秋
地蔵参,じぞうまいり,秋
地蔵祭,じぞうまつり,秋
紫蘇の実,しそのみ,秋
時代祭,じだいまつり,秋
下露,したつゆ,秋
下冷,したびえ,秋
下紅葉,したもみじ,秋
七孔の針,しちこうのはり,秋
七種の御手向,しちしゅのおんたむけ,秋
七種の御遊,しちしゅのぎょゆう,秋
七種の舟,しちしゅのふね・ななくさのふね,秋
七宝枕,しちほうまくら,秋
七遊,しちゆう,秋
死杖祭,しづえのまつり,秋
七夕の鞠,しっせきのまり・たなばたのまり,秋
しで打つ,しでうつ,秋
鵐,しとど,秋
樝子,しどみ,秋
樝子の実,しどみのみ,秋
しない,しない,秋
シナ梨,しななし,秋
信濃柿,しなのがき,秋
自然薯,じねんじょ,秋
自然生,じねんじょ・じねんじょう,秋
しの薄,しのすすき,秋
篠茸,しのたけ,秋
信夫忌,しのぶき,秋
忍草,しのぶぐさ,秋
四宮祭,しのみやまつり,秋
柴栗,しばぐり,秋
芝神明祭,しばしんめいまつり,秋
芝茸,しばたけ,秋
地蜂焼,じばちやき,秋
死人花,しびとばな,秋
しびれ茸,しびれたけ,秋
渋鮎,しぶあゆ,秋
渋柿,しぶがき,秋
渋渣,しぶかす,秋
渋糟,しぶかす,秋
渋ちゃん,しぶちゃん,秋
渋搗く,しぶつく,秋
渋取,しぶとり,秋
渋取る,しぶとる,秋
四遍念仏,しへんねんぶつ,秋
しまひ盆,しまいぼん,秋
島いも,しまいも,秋
綅芒,しますすき,秋
島仙入,しませんにゅう,秋
島原の灯籠,しまばらのとうろう,秋
地虫鳴く,じむしなく,秋
鴲,しめ,秋
蠟嘴鳥,しめ,秋
占地,しめじ,秋
湿地茸,しめじだけ,秋
霜茱萸,しもぐみ,秋
下鳥羽祭,しもとばまつり,秋
下の弓張,しものゆみはり,秋
霜踏む鹿,しもふむしか,秋
馬鈴薯,じゃがいも・ばれいしょ,秋
寂厳忌,じゃくごんき,秋
杓鴫,しゃくしぎ,秋
若冲忌,じゃくちゅうき,秋
芍薬の根分,しゃくやくのねわけ,秋
鷓鴣,しゃこ,秋
麝香草,じゃこうそう,秋
麝香米,じゃこうまい,秋
沙参,しゃじん,秋
秋意,しゅうい,秋
秋苑,しゅうえん,秋
秋園,しゅうえん,秋
秋燕忌,しゅうえんき,秋
十王詣,じゅうおうもうで,秋
秋果,しゅうか,秋
秋懐,しゅうかい,秋
秋海棠,しゅうかいどう,秋
十月,じゅうがつ,秋
秋気,しゅうき,秋
秋季皇霊祭,しゅうきこうれいさい,秋
秋気澄む,しゅうきすむ,秋
秋季大運動会,しゅうきだいうんどうかい,秋
秋興,しゅうきょう,秋
秋暁,しゅうぎょう,秋
秋光,しゅうこう,秋
秋江,しゅうこう,秋
秋郊,しゅうこう,秋
秋耕,しゅうこう,秋
秋高,しゅうこう,秋
十五夜,じゅうごや,秋
十五夜祭,じゅうごやまつり,秋
十三夜,じゅうさんや,秋
秋思,しゅうし,秋
十字架祭,じゅうじかさい,秋
十字架の称讃の祝日,じゅうじかのしょうさんのしゅくじつ,秋
秋思祭,しゅうしさい,秋
十七夜,じゅうしちや,秋
秋社,しゅうしゃ,秋
十四夜月,じゅうしやづき,秋
秋暑,しゅうしょ,秋
秋宵,しゅうしょう,秋
秋色,しゅうしょく,秋
秋水,しゅうすい,秋
秋声,しゅうせい,秋
収成,しゅうせい,秋
秋夕,しゅうせき,秋
秋雪,しゅうせつ,秋
秋蟬,しゅうせん,秋
終戦記念日,しゅうせんきねんび,秋
終戦の日,しゅうせんのひ,秋
終戦日,しゅうせんび,秋
秋爽,しゅうそう,秋
秋霜,しゅうそう,秋
秋朝,しゅうちょう,秋
秋潮,しゅうちょう・あきしお,秋
秋汀,しゅうてい,秋
秋天,しゅうてん,秋
秋灯,しゅうとう,秋
秋濤,しゅうとう,秋
十八豇豆,じゅうはちささげ,秋
十八夜月,じゅうはちやづき,秋
十八夜の月,じゅうはちやのつき,秋
秋旻,しゅうびん,秋
秋風楽,しゅうふうらく,秋
秋分,しゅうぶん,秋
秋分の日,しゅうぶんのひ,秋
秋望,しゅうぼう,秋
秋明菊,しゅうめいぎく,秋
秋夜,しゅうや,秋
秋野,しゅうや,秋
十夜柿,じゅうやがき,秋
秋容,しゅうよう,秋
秋容,しゅうよう,秋
秋雷,しゅうらい,秋
秋蘭,しゅうらん,秋
秋涼,しゅうりょう,秋
銃猟期に入る,じゅうりょうきにいる・じゅうりょうきにはいる,秋
銃猟はじまる,じゅうりょうはじまる,秋
秋霖,しゅうりん,秋
秋冷,しゅうれい,秋
秋嶺,しゅうれい,秋
秋炉,しゅうろ,秋
十六豇豆,じゅうろくささげ,秋
熟柿,じゅくし,秋
守護の天使の祝日,しゅごのてんしのいわいび,秋
首秋,しゅしゅう,秋
数珠掛鳩,じゅずかけばと,秋
数珠玉,じゅずだま,秋
茱萸女,しゅゆじょ,秋
生姜,しょうが,秋
嫦娥,じょうが,秋
生姜市,しょうがいち,秋
松花堂忌,しょうかどうき,秋
鍾馗水仙,しょうきずいせん,秋
鍾馗蘭,しょうきらん,秋
上弦,じょうげん,秋
上弦の月,じょうげんのつき,秋
商顥,しょうこう,秋
少皥,しょうこう,秋
小定考,しょうこうじょう,秋
鉦講念仏,しょうこうねんぶつ,秋
障子洗ふ,しょうじあらう,秋
障子入るる,しょうじいるる,秋
障子の貼替,しょうじのはりかえ,秋
障子貼る,しょうじはる,秋
障子襖を入れる,しょうじふすまをいれる,秋
商秋,しょうしゅう,秋
傷秋,しょうしゅう,秋
上秋,じょうしゅう,秋
昭乗忌,しょうじょうき,秋
猩猩菊,しょうじょうぎく,秋
猩々蜻蛉,しょうじょうとんぼ,秋
少女草,しょうじょぐさ,秋
小相撲,しょうすもう,秋
正雪蜻蛉,しょうせつとんぼ,秋
正倉院曝涼,しょうそういんばくりょう,秋
承知の花,しょうちのはな,秋
城南寺祭,じょうなんじのまつり,秋
城南神祭,じょうなんじんまつり,秋
城南祭,じょうなんまつり・せいなんまつり,秋
尉鶲,じょうびたき,秋
松風会,しょうふうえ,秋
小蘭,しょうらん,秋
精霊送火,しょうりょうおくりび,秋
精霊踊,しょうりょうおどり,秋
聖霊棚,しょうりょうだな,秋
精霊とんぼ,しょうりょうとんぼ,秋
精霊流,しょうりょうながし,秋
精霊流し,しょうりょうながし,秋
精霊ばつた,しょうりょうばった,秋
聖霊花,しょうりょうばな,秋
精霊花,しょうりょうばな,秋
精霊火,しょうりょうび,秋
精霊舟,しょうりょうぶね,秋
聖霊盆棚,しょうりょうぼんだな,秋
聖霊祭,しょうりょうまつり,秋
精霊祭,しょうりょうまつり,秋
精霊路,しょうりょうみち,秋
精霊迎,しょうりょうむかえ,秋
精霊迎え,しょうりょうむかえ,秋
精霊飯,しょうりょうめし,秋
小蓮翹,しょうれんぎょう,秋
松露,しょうろ,秋
精霊蜻蛉,しょうろうとんぼ,秋
蓐収,じょくしゅう,秋
織女,しょくじょ,秋
蜀椒,しょくしょう,秋
織女星,しょくじょせい,秋
初秋蚕,しょしゅうさん,秋
処暑,しょしょ,秋
処暑の節,しょしょのせつ,秋
諸聖人祭,しょせいじんさい,秋
諸聖人の祝日,しょせいじんのしゅくじつ,秋
諸聖徒日,しょせいとび,秋
初魄,しょはく,秋
初涼,しょりょう,秋
諸霊祭,しょれいさい,秋
白雄忌,しらおき,秋
白樺黄葉,しらかばもみじ,秋
白川祭,しらかわまつり,秋
白菊,しらぎく,秋
白子鳩,しらこばと,秋
白玉草,しらたまぐさ,秋
白露,しらつゆ,秋
不知火,しらぬい,秋
白萩,しらはぎ・しろはぎ,秋
白髭開帳,しらひげのかいちょう,秋
虱草,しらみぐさ,秋
しらみ草,しらみぐさ,秋
紫蘭,しらん,秋
尻たたき祭,しりたたきまつり,秋
白芋,しろいも,秋
次郎柿,じろうがき,秋
素人相撲,しろうとすもう,秋
代かへる雁,しろかえるかり,秋
白柿,しろがき,秋
白式部,しろしきぶ,秋
白だも,しろだも,秋
白南天,しろなんてん,秋
白葉草,しろはぐさ,秋
白腹,しろはら,秋
白腹蜻蛉,しろはらとんぼ,秋
白茯苓,しろぶくりょう,秋
白芙蓉,しろふよう,秋
白舞茸,しろまい,秋
しはあり草,しわありぐさ,秋
新小豆,しんあずき,秋
新榧,しんかや,秋
新榧子,しんかや,秋
新絹,しんぎぬ,秋
新宮の御船祭,しんぐうのおふねまつり,秋
新胡桃,しんくるみ,秋
新月,しんげつ,秋
親月,しんげつ,秋
新麴,しんこうじ,秋
甚五右衛門忌,じんごえもんき,秋
新胡麻,しんごま,秋
震災忌,しんさいき,秋
震災記念日,しんさいきねんび,秋
神事相撲,しんじすもう,秋
新渋,しんしぶ,秋
ジンジャーの花,じんじゃーのはな,秋
新酒,しんしゅ,秋
深秋,しんしゅう,秋
新秋,しんしゅう,秋
新酒糟,しんしゅかす,秋
新生姜,しんしょうが,秋
新蕎麦,しんそば・あらそば,秋
新大豆,しんだいず,秋
新煙草,しんたばこ,秋
新松子,しんちぢり,秋
新豆腐,しんとうふ,秋
真如の月,しんにょのつき,秋
新糠,しんぬか,秋
新機,しんはた,秋
新盆見舞,しんぼんみまい,秋
新米,しんまい,秋
新真綿,しんまわた,秋
新糯,しんもち,秋
新涼,しんりょう,秋
神鹿,しんろく,秋
新綿,しんわた・にいわた,秋
新藁,しんわら,秋
西瓜,すいか,秋
芋茎,ずいき,秋
ずいき芋,ずいきいも,秋
芋茎干す,ずいきほす,秋
瑞饋祭,ずいきまつり,秋
芋茎御輿,ずいきみこし,秋
瑞饋神輿,ずいきみこし,秋
随軍茶,ずいぐんちゃ,秋
水上浮,すいじょうふ,秋
水灯会,すいとうえ,秋
水巴忌,すいはき,秋
酔芙蓉,すいふよう,秋
水蜜桃,すいみつとう,秋
酔楊妃,すいようひ,秋
水陸会,すいりくえ,秋
水陸斎,すいりくさい,秋
末の秋,すえのあき,秋
蘇枋の実,すおうのみ,秋
菅大臣祭,すがだいじんまつり,秋
杉鉄砲,すぎてっぽう,秋
杉の実,すぎのみ,秋
杉焼,すぎやき,秋
木菟引,ずくひき,秋
菅植う,すげうう,秋
冷まじ,すさまじ,秋
筋子,すじこ,秋
素十忌,すじゅうき,秋
鈴鹿,すずか,秋
芒,すすき,秋
薄,すすき,秋
鱸,すずき,秋
鱸網,すずきあみ,秋
薄売,すすきうり,秋
薄粥,すすきがゆ,秋
薄刈る,すすきかる,秋
芒散る,すすきちる,秋
薄散る,すすきちる,秋
鱸釣,すずきつり,秋
鱸釣る,すずきつる,秋
鱸膾,すずきなます,秋
芒野,すすきの,秋
薄野,すすきの,秋
薄の穂,すすきのほ,秋
芒原,すすきはら,秋
薄孕む,すすきはらむ,秋
芒祭,すすきまつり,秋
薄紅葉,すすきもみじ,秋
鈴の屋忌,すずのやき,秋
鈴虫,すずむし,秋
雀大水に入り蛤となる,すずめうみにいりはまぐりとなる,秋
雀踊,すずめおどり,秋
雀海水に入り蛤となる,すずめかいすいにいりはまぐりとなる,秋
雀化して蛤となる,すずめけしてはまぐりとなる,秋
雀の稗,すずめのひえ,秋
雀蛤となる,すずめはまぐりとなる,秋
硯洗,すずりあらい,秋
硯洗う,すずりあらう,秋
硯洗ふ,すずりあらう,秋
すずろ寒,すずろさむ,秋
酸橘,すだち,秋
簾納む,すだれおさむ,秋
簾名残,すだれなごり,秋
簾の名残,すだれのなごり,秋
簾の別れ,すだれのわかれ,秋
簾はづす,すだれはずす,秋
簾外す,すだれはずす,秋
数方庭祭,すっぽうていまつり,秋
捨て団扇,すてうちわ,秋
捨団扇,すてうちわ,秋
捨て扇,すておうぎ,秋
捨扇,すておうぎ,秋
捨案山子,すてかがし,秋
捨子花,すてこばな,秋
簀戸しまふ,すどしまう,秋
簀戸蔵う,すどしまう,秋
酸の木,すのき,秋
洲走,すばしり,秋
須走牛蒡,すばしりごぼう,秋
相撲の節,すまいのせち・すもうのせち,秋
相撲節会,すまいのせちえ,秋
相撲の節会,すまいのせちえ・すもうのせちえ,秋
炭俵編む,すみだわらあむ,秋
墨とんぼ,すみとんぼ,秋
炭火恋し,すみびこいし,秋
住吉相撲会,すみよしすもうえ,秋
住吉の市,すみよしのいち,秋
住吉の神送,すみよしのかみおくり,秋
澄む山,すむやま,秋
角力,すもう,秋
角觝,すもう,秋
相撲,すもう,秋
相撲会,すもうえ,秋
角力草,すもうぐさ,秋
相撲草,すもうぐさ,秋
相撲取,すもうとり,秋
角力取草,すもうとりぐさ,秋
相撲場,すもうば,秋
相撲番付,すもうばんづけ,秋
相撲触れ,すもうぶれ,秋
巣を去る燕,すをさるつばめ,秋
世阿弥忌,ぜあみき,秋
星河,せいが,秋
西皎,せいきょう,秋
西侯,せいこう,秋
清秋,せいしゅう,秋
聖人祭,せいじんさい,秋
聖体行列,せいたいぎょうれつ,秋
背高泡立草,せいたかあわだちそう,秋
聖徒祭,せいとさい,秋
聖母祭,せいぼさい,秋
聖母昇天祭,せいぼしょうてんさい,秋
聖母聖心祭,せいぼせいしんさい,秋
聖母生誕祭,せいぼせいたんさい,秋
聖母被昇天祭,せいぼひしょうてんさい,秋
聖ミカエル祭,せいみかえるさい,秋
聖ミカエルの祝日,せいみかえるのしゅくじつ,秋
西洋朝顔,せいようあさがお,秋
施餓鬼,せがき,秋
施餓鬼会,せがきえ,秋
施餓鬼棚,せがきだな,秋
施餓鬼壇,せがきだん,秋
施餓鬼寺,せがきでら,秋
施餓鬼幡,せがきばた,秋
施餓鬼船,せがきぶね,秋
施火焼く,せかたく,秋
釈菜,せきさい,秋
石竹挿す,せきちくさす,秋
釈奠,せきてん,秋
関取,せきとり,秋
関明神祭,せきのみょうじんまつり,秋
堰外す,せきはずす,秋
関祭,せきまつり,秋
鶺鴒,せきれい,秋
背黒鰯,せぐろいわし,秋
背黒鶺鴒,せぐろせきれい,秋
窃衣,せつい,秋
摂待,せったい,秋
施火,せび,秋
芎藭,せんきゅう,秋
川芎の花,せんきゅうのはな,秋
繊月,せんげつ,秋
餞月,せんげつ,秋
剪紅花,せんこうか,秋
線香花火,せんこうはなび,秋
千石豆,せんごくまめ,秋
禅寺丸,ぜんじまる,秋
洗車雨,せんしゃう,秋
剪秋紗,せんしゅうさ,秋
剪秋羅,せんしゅうら,秋
千秋楽,せんしゅうらく,秋
餞暑,せんしょ,秋
先祖棚,せんぞだな,秋
栴檀の実,せんだんのみ,秋
線虫,せんちゅう,秋
千生り,せんなり,秋
仙入,せんにゅう,秋
泉涌寺舎利会,せんにゅうじしゃりえ・せんゆうじしゃりえ,秋
仙翁花,せんのう・せんのうげ・せんおうげ,秋
善福寺童相撲,ぜんぷくじわらわすまい,秋
千振,せんぶり,秋
千振採る,せんぶりとる,秋
千振の花,せんぶりのはな,秋
千振引く,せんぶりひく,秋
千振干す,せんぶりほす,秋
送行,そうあん,秋
孀娥,そうが,秋
爽気,そうき,秋
宗祇忌,そうぎき,秋
雑木紅葉,ぞうきもみじ,秋
相月,そうげつ,秋
荘月,そうげつ,秋
壮月,そうげつ,秋
霜降,そうこう,秋
霜降の節,そうこうのせつ,秋
早秋,そうしゅう,秋
添水,そうず,秋
僧都,そうず,秋
添水唐臼,そうずからうす,秋
爽節,そうせつ,秋
掃苔,そうたい,秋
宗太鰹,そうだがつお,秋
惣太鰹,そうだがつお,秋
曹洞宗開山忌,そうとうしゅうかいさんき,秋
草萩,そうはぎ,秋
草木黄落,そうもくきばみおつる,秋
草木零落す,そうもくれいらくす,秋
爽籟,そうらい,秋
爽涼,そうりょう,秋
早涼,そうりょう,秋
素園忌,そえんき,秋
蘇我菊,そがぎく,秋
素行忌,そこうき,秋
素秋,そしゅう,秋
素商,そしょう,秋
素心蘭,そしんらん,秋
素逝忌,そせいき,秋
疎石忌,そせきき,秋
そぞろ寒,そぞろさむ,秋
そぞろに寒し,そぞろにさむし,秋
袖黒鶴,そでぐろづる,秋
袖波草,そでなみぐさ,秋
袖の月,そでのつき,秋
袖の露,そでのつゆ,秋
素堂忌,そどうき,秋
そとな草,そとなぐさ,秋
園の菊,そののきく,秋
蕎麦とろ,そばとろ,秋
蕎麦の花,そばのはな,秋
そばむぎの花,そばむぎのはな,秋
素風,そふう,秋
染指草,そめゆびぐさ,秋
空色朝顔,そらいろあさがお,秋
空澄む,そらすむ,秋
空高し,そらたかし,秋
蚕豆植う,そらまめうう,秋
反脚鴫,そりあししぎ,秋
反嘴鴫,そりはしぎ,秋
胙を献ず,そをけんず,秋
田畦豆,たあぜまめ・たのくろまめ,秋
体育の日,たいいくのひ,秋
大覚寺大日会,だいかくじだいにちえ,秋
太祇忌,たいぎき,秋
帯魚,たいぎょ,秋
太閤忌,たいこうき,秋
たいこ草,たいこぐさ,秋
醍醐祭,だいごまつり,秋
大根なます,だいこんなます,秋
大根蒔く,だいこんまく,秋
大尺鴫,だいしゃくしぎ,秋
大豆,だいず,秋
大豆打つ,だいずうつ,秋
大豆殻,だいずから,秋
大豆引く,だいずひく,秋
大豆干す,だいずほす,秋
橙,だいだい,秋
大般若,だいはんにゃ,秋
台風,たいふう,秋
台風禍,たいふうか,秋
台風圏,たいふうけん,秋
台風の目,たいふうのめ,秋
台風眼,たいふうのめ・たいふうがん,秋
台風裡,たいふうり,秋
松明祭,たいまつまつり,秋
炬火祭,たいまつまつり,秋
田芋,たいも,秋
題目踊,だいもくおどり,秋
大文字,だいもんじ,秋
大文字草,だいもんじそう,秋
大文字の火,だいもんじのひ,秋
内裏御灯籠,だいりごとうろう,秋
田色づく,たいろづく,秋
田五加,たうこぎ,秋
鷹網,たかあみ,秋
鷹打,たかうち,秋
鷹打所,たかうちどころ,秋
高尾かえで,たかおかえで,秋
高尾紅葉,たかおもみじ,秋
高きに登る,たかきにのぼる,秋
高黍,たかきび,秋
高潮,たかしお,秋
高灯籠,たかとうろう・たかどうろう,秋
鷹鳥を祭る,たかとりをまつる,秋
高縄,たかなわ,秋
高西風,たかにし,秋
高嶺岩茸,たかねいわたけ,秋
高嶺蜻蛉,たかねとんぼ,秋
